ID,target
678,0.886366039393519
680,0.821097517575967
681,0.761966629141358
683,0.907951089751691
684,0.255767967758127
696,0.956475006990505
697,0.812695420855449
698,0.30181558783469
699,0.838600957507552
700,0.946905009397205
701,0.922230063592526
702,0.884980358165414
703,0.793807818307063
704,0.941683264230971
705,0.887520923805639
707,0.528783291108779
708,0.594811047030507
712,0.895330158579843
713,0.718312680999186
715,0.720675258101779
717,0.883481723234689
720,0.899273196953614
721,0.923550827874277
722,0.921449568119212
723,0.887351429401232
728,0.64331115771244
729,0.964740383060618
731,0.741013133164107
733,0.959700385331114
735,0.672054691361631
736,0.333922508226698
737,0.897293721488348
739,0.734024350577308
740,0.79704362577083
742,0.953631142940764
743,0.960561847922207
745,0.970911032514922
747,0.96797796731794
749,0.885961680516326
750,0.633303696891025
751,0.49867863208725
753,0.865427638291485
755,0.965124860321594
757,0.901391424478659
761,0.8909350155485
763,0.612785658495133
764,0.911403174574838
766,0.977392094151499
769,0.822590638429843
770,0.899585852996989
771,0.123371766628562
772,0.736095881744356
774,0.901375431150158
776,0.293614822778505
777,0.959118166283173
780,0.700597700579712
782,0.475649644322557
783,0.809279220325333
784,0.902072632454604
785,0.922286948471065
787,0.887227871802761
788,0.90637038428444
790,0.675443898978281
792,0.414390011380321
793,0.967620300155776
794,0.875176182757498
797,0.822967716754708
799,0.975274890929762
800,0.855461098244678
802,0.835423010098751
803,0.144766308376152
806,0.973728889096298
807,0.955173967294941
809,0.410539865363995
811,0.947767235913746
812,0.501104095281123
813,0.378739302168814
814,0.949717762575495
816,0.753107872116981
821,0.41389681621803
822,0.896550707332829
825,0.962284103750923
827,0.573691527606215
830,0.692362524214426
832,0.42921635262675
835,0.805778916479092
837,0.904252476778417
841,0.724212650489159
843,0.178273601656104
844,0.966463076240592
845,0.312533711996818
847,0.427520230107748
849,0.966655135864855
851,0.687373569226045
852,0.614212515156589
854,0.0708446073972397
855,0.919678926002355
859,0.968133002389768
860,0.799540943310605
861,0.476552772643141
862,0.981178403931933
863,0.920267493785459
864,0.294859958449817
865,0.689206930715245
866,0.853941896898069
867,0.749416795523236
868,0.359606841869449
872,0.923304010835987
873,0.600524171390744
876,0.620433204771595
880,0.828285022193754
884,0.897037032486732
885,0.505332053493415
887,0.976972323536491
888,0.845613003477346
889,0.680181440815302
892,0.853522935675325
893,0.977127769387699
896,0.949544466653333
898,0.43745469715765
899,0.687123961898913
900,0.92244540031058
901,0.436478670563989
903,0.434071383621998
904,0.388900710348975
909,0.43481486512298
912,0.614994679796055
919,0.911004479917873
920,0.588176755757068
923,0.877604580771916
926,0.949653021865526
927,0.546806164807314
929,0.827164727648898
931,0.951031035765856
933,0.547627807456131
937,0.719718190107308
938,0.701047534376608
943,0.847589986524313
947,0.842540932660881
948,0.86023285418691
949,0.877388523194172
951,0.83497837606366
952,0.714434278685758
953,0.96861871788883
954,0.683776415621138
955,0.873577473098318
957,0.686267916893358
958,0.764369009551988
959,0.945437595332756
961,0.914454540423554
962,0.761349600980147
963,0.974428274953056
964,0.749565745211134
968,0.216293572803398
971,0.663510853363384
972,0.781615460275965
975,0.913578025232299
977,0.956745166145589
978,0.842780998503529
979,0.964487741800705
980,0.804401044278253
981,0.836316055539294
982,0.578023737338392
984,0.822821406299113
986,0.820313041139928
989,0.890575959491693
992,0.418765276093649
993,0.683618949329305
997,0.468223529298316
1000,0.773472964116024
1001,0.138263393756098
1003,0.9155235184567
1004,0.791213984764786
1006,0.951829342152728
1008,0.816445009440508
1012,0.383700669869873
1019,0.75876530434574
1020,0.196224074237343
1023,0.84276423077889
1024,0.795699790694583
1025,0.978048768343495
1026,0.394386216048163
1030,0.574922565147746
1032,0.959085774293974
1034,0.364225453060107
1037,0.888129848579993
1041,0.202903500194992
1042,0.720079097360974
1044,0.874160243067895
1045,0.904201977012326
1048,0.91277159952791
1050,0.896688160011781
1054,0.779352120220468
1055,0.925191797507678
1057,0.776258832984805
1058,0.810594315179295
1059,0.644046302073495
1061,0.850478864989315
1062,0.935285685399664
1063,0.766447864370241
1064,0.826652487829169
1065,0.84897795077127
1066,0.674924629206332
1068,0.1848601431787
1070,0.416389557488257
1074,0.676557339631706
1079,0.836132509660939
1080,0.342133727259782
1082,0.92557105439764
1089,0.435797661790064
1092,0.815011224378102
1093,0.90292422840861
1096,0.950484707248817
1097,0.905191454697946
1098,0.891978661984642
1099,0.762613950911174
1100,0.906471844408439
1102,0.48100356992013
1104,0.867608761405057
1105,0.969669537728478
1106,0.245261428148009
1108,0.480409699894961
1109,0.800132962581329
1110,0.383731412308981
1111,0.829222098353869
1117,0.516483299199801
1118,0.365554855446731
1121,0.922689897355234
1122,0.898701222883393
1124,0.802099357260951
1130,0.577755515263009
1132,0.541369659806351
1133,0.910370070958093
1134,0.391596387362087
1135,0.926669239459109
1136,0.670397578496101
1141,0.762761233788645
1142,0.589331574863585
1143,0.572857919315506
1145,0.944558689876228
1146,0.331680403678345
1150,0.572008746321824
1153,0.973884863823017
1154,0.474100648557084
1155,0.943849792704009
1156,0.552447896688505
1157,0.920203808183672
1159,0.930117211329375
1160,0.786957997618099
1162,0.930678566303757
1164,0.842791558270747
1167,0.951820660495119
1168,0.740709233426224
1169,0.943307352948987
1175,0.918121519510593
1177,0.762063470217354
1179,0.895213254749269
1180,0.87970577000764
1181,0.33291366439615
1183,0.53735020139371
1187,0.85876372757968
1188,0.457747377653273
1192,0.709792219286911
1194,0.972358220949454
1199,0.885883458316078
1203,0.792268955977988
1205,0.851644755468658
1207,0.677591727407335
1211,0.941974580185272
1215,0.908338735196612
1219,0.308059823177346
1220,0.941163873436157
1224,0.713479512611395
1226,0.364458464157504
1228,0.903712779926615
1232,0.910363861061959
1234,0.747016060114436
1235,0.813303294340389
1237,0.553606926680935
1241,0.714198666503172
1243,0.486688806961499
1245,0.937961966207596
1247,0.856094033669934
1248,0.936853214096017
1249,0.451405421239289
1252,0.940531263728381
1253,0.668487430345044
1255,0.965262619562151
1258,0.846690971005526
1259,0.966448388037309
1261,0.889327314362827
1264,0.537173278174956
1266,0.945163493106866
1268,0.859759204101609
1273,0.970689021614781
1276,0.792887510544185
1277,0.61555250218713
1279,0.947748695397243
1280,0.977260362114197
1282,0.838550705227824
1287,0.850507091543638
1288,0.966726546104198
1291,0.827392190032976
1293,0.851606113538774
1295,0.735681588976591
1297,0.704020030386133
1298,0.956672329787904
1299,0.921105449205574
1300,0.559903273820173
1304,0.283955860833052
1306,0.901003387441173
1307,0.821406134838193
1308,0.839841554122032
1311,0.646116704267307
1312,0.848536585823365
1313,0.843038748358619
1315,0.974035907478499
1317,0.755718834786525
1319,0.745518457031944
1320,0.624136321158845
1323,0.442197558442433
1324,0.961915244652977
1327,0.925043507963099
1328,0.949558250343711
1330,0.942614566917809
1333,0.719840292427538
1334,0.206278026379182
1336,0.880625326711409
1337,0.685310830824785
1346,0.8928540273178
1347,0.558684116765154
1348,0.952974021885642
1353,0.677630049929062
1355,0.810605136695962
1356,0.96255496405829
1357,0.691047181805105
1358,0.796921834095359
1361,0.661807157860657
1362,0.170664525222417
1365,0.647098371086541
1366,0.853937404529651
1367,0.941945918253742
1369,0.43984809428541
1371,0.964351381874957
1372,0.805818517170098
1373,0.441437797439587
1375,0.952941309088619
1377,0.648440904705713
1378,0.694421869770979
1382,0.965609410901755
1383,0.841103859101612
1384,0.719327247749402
1386,0.83551756280672
1388,0.97041227989518
1389,0.914541820323981
1390,0.745206160525091
1392,0.916327795068441
1393,0.911350915273015
1394,0.950559882271801
1395,0.969183335156618
1397,0.801332425560829
1399,0.867252363150356
1404,0.979185334544266
1408,0.540745797547338
1409,0.851996290188574
1412,0.535236120963747
1414,0.566823030263102
1418,0.865994471069184
1419,0.837364125124163
1421,0.664942353930129
1424,0.53132934146337
1426,0.950198245659515
1427,0.741650076852343
1430,0.915236106074008
1433,0.878788556017347
1436,0.711641729411523
1443,0.894088370099228
1445,0.737395284326575
1446,0.746912722558067
1449,0.315869901890249
1451,0.901950987556891
1455,0.877463832506224
1456,0.973740135123553
1457,0.8693784874095
1460,0.409719558604389
1462,0.842968045630647
1463,0.965439748032788
1464,0.779884442500347
1466,0.915140183562143
1468,0.867950034172316
1470,0.923013753126381
1471,0.865953360662432
1472,0.892050079288727
1474,0.640881930298614
1476,0.915150098515284
1477,0.348638786232559
1482,0.877205425677505
1485,0.710306097360198
1486,0.707224543326641
1488,0.87055917468016
1489,0.802949483672855
1490,0.83144688712053
1492,0.972682760100885
1493,0.482520997754447
1494,0.942830801394907
1495,0.789129635908257
1496,0.95287102363305
1497,0.867802836597278
1501,0.915781416000464
1505,0.631851128603981
1506,0.798766145349991
1507,0.889158482941506
1508,0.802874128445796
1509,0.806927919970739
1511,0.7252722235054
1514,0.974954942865105
1515,0.947554199654642
1517,0.839343375072131
1518,0.703280664471823
1523,0.8669757282396
1524,0.525216255409531
1525,0.95901464636561
1531,0.973600513110395
1533,0.751081185780294
1535,0.559982485791739
1538,0.971780927150411
1539,0.802284104484477
1541,0.841263311536234
1542,0.942377945901235
1543,0.9564160977933
1544,0.382068645650508
1548,0.906299398539373
1549,0.66216839642287
1554,0.849176391096637
1557,0.697731950329217
1559,0.520875754566569
1560,0.28100590522279
1564,0.928653223835789
1566,0.857804667249545
1570,0.942554644598999
1571,0.82738581278336
1574,0.96150220155183
1575,0.913112551656356
1576,0.968028305419799
1577,0.485638099380808
1578,0.752382867580933
1580,0.914170075352061
1581,0.786930230226898
1582,0.860921933534031
1593,0.948709472113779
1595,0.564724914707314
1599,0.957406167584398
1600,0.868472258872744
1601,0.885271770998421
1602,0.528119269476191
1603,0.893770551330492
1608,0.804363524276388
1611,0.84064404531433
1612,0.862098116040706
1620,0.495661203952297
1621,0.812855862749136
1623,0.961500573178715
1625,0.532278181512223
1626,0.842402490694739
1627,0.812872985340437
1628,0.953671453786783
1634,0.775661101980048
1639,0.778856449518523
1642,0.963752285222784
1643,0.901249730138498
1644,0.53755612589031
1645,0.819899295247786
1646,0.971863588937095
1649,0.17131164946566
1651,0.636785861279927
1655,0.909126212896853
1656,0.960791675721442
1658,0.382822195783853
1659,0.899354703565837
1661,0.733754706603805
1662,0.453107171148366
1664,0.942604958109813
1669,0.965873642776845
1671,0.828660812171312
1672,0.78761234837632
1673,0.73317608679989
1674,0.931754097803298
1675,0.890227035413219
1677,0.81309407828324
1679,0.839417894664216
1680,0.35815194343203
1683,0.509038413688792
1684,0.966323701421881
1685,0.750508165312725
1686,0.611982111227486
1687,0.904808908068473
1689,0.868102379488963
1690,0.428072393665522
1692,0.939381446796453
1693,0.64361718261203
1694,0.972467831850506
1695,0.902819428449767
1696,0.953453426127782
1697,0.654505861633192
1700,0.877656794626467
1701,0.907325446926056
1702,0.461153871190524
1703,0.717785293154021
1705,0.640365619507182
1706,0.722775826126969
1707,0.151073130786834
1711,0.884151038930601
1714,0.76173103098269
1718,0.760695745395462
1723,0.876126128600824
1726,0.931445118279939
1727,0.506325328145601
1728,0.797512187054827
1729,0.373691733529265
1730,0.38280455893183
1731,0.960107772054609
1733,0.775589724046788
1735,0.581326732115001
1736,0.698607024772519
1740,0.91585639118685
1742,0.735693572038586
1743,0.781454916912082
1744,0.899338222351255
1745,0.92145124030637
1748,0.879211382199563
1752,0.83283685114051
1753,0.769075800212926
1754,0.824778023434075
1755,0.953279594818073
1758,0.977300636588228
1759,0.961754662085954
1760,0.962909676113294
1761,0.811152787226484
1763,0.604451972766529
1767,0.861364337304564
1768,0.963177005830123
1769,0.68437803223773
1771,0.803923204967352
1776,0.682686401072672
1780,0.829312343266409
1785,0.962488868987571
1786,0.717958447325111
1788,0.758784111309284
1792,0.815117460821868
1793,0.830695913761646
1794,0.965087306154707
1796,0.376750081427583
1797,0.679992977871562
1798,0.891688243074518
1799,0.713781663073683
1800,0.690948831052595
1802,0.891417240874026
1803,0.8564375039954
1807,0.659259892948707
1809,0.799275051234796
1814,0.809424107900091
1815,0.677810442273932
1816,0.850434295531733
1818,0.678600652012668
1819,0.830586765472153
1823,0.865203817925806
1825,0.954863930143616
1828,0.862187066018734
1829,0.756754480810917
1830,0.862456897018001
1831,0.536264334762599
1832,0.970876625773794
1835,0.811110991631048
1837,0.857440069305786
1838,0.8996108812312
1841,0.38434821517364
1845,0.715557700190434
1847,0.752520154597976
1849,0.686194199430092
1851,0.130793456213621
1852,0.566783871517773
1854,0.428104152656412
1855,0.91646381275642
1857,0.865376593497691
1859,0.678829152769245
1861,0.923639755054168
1862,0.969769825808387
1863,0.233561338675396
1864,0.525645002729963
1867,0.832072722665307
1868,0.788865142198005
1871,0.323362526247824
1872,0.482685091950123
1874,0.800727554679163
1875,0.735759657897097
1879,0.545125267137135
1884,0.757243664995786
1885,0.626764195686765
1886,0.451812022753976
1888,0.965186052941984
1889,0.456821747234791
1893,0.372096188530672
1898,0.820500068973242
1901,0.913691352195679
1902,0.887167630742943
1906,0.932231654885242
1907,0.649340774557284
1908,0.710303413502676
1909,0.959127615278429
1910,0.907505687528945
1911,0.796810266375591
1916,0.856789717653768
1917,0.667249633683751
1920,0.703553514996
1921,0.935460054502835
1924,0.959029956811704
1927,0.965318039119977
1929,0.881998834405886
1931,0.924047223263103
1933,0.970432224877848
1938,0.667091925219481
1939,0.754503739514228
1941,0.665253415363872
1947,0.972344314825124
1948,0.693714682340967
1949,0.69660470659836
1950,0.712125068420659
1951,0.791623183338302
1954,0.875897130857368
1955,0.828110026675301
1957,0.827563060675651
1959,0.939761560261456
1962,0.656423444645608
1963,0.627828164402587
1965,0.767064635643437
1967,0.646970626371661
1968,0.974899877137616
1970,0.823381562933397
1972,0.972395363776451
1973,0.668467880776011
1977,0.735285564134612
1980,0.845070075508583
1981,0.966699049600363
1984,0.958556126302139
1985,0.770605395955966
1986,0.95916544024016
1987,0.950806891908717
1988,0.971937079184188
1993,0.43241718043769
1997,0.947667465406454
1998,0.94174574905485
2002,0.633557575421676
2003,0.841186252334022
2004,0.919831448004055
2005,0.952452204178574
2007,0.801834371188836
2009,0.930142588605461
2010,0.876699888829619
2011,0.446342024672017
2012,0.785851331712609
2013,0.618238604479304
2019,0.871583434011275
2023,0.651736704603872
2024,0.864708584502233
2026,0.822785704170207
2029,0.958334839668347
2030,0.440548781027943
2031,0.469982128251424
2032,0.404261250092561
2033,0.97291239095689
2034,0.791825749471949
2037,0.747282891623892
2038,0.850625217881745
2039,0.962199129910902
2040,0.892819008689885
2046,0.920755522596757
2047,0.927139258118493
2049,0.929291153492818
2050,0.973081669977147
2052,0.906496932052563
2053,0.910839442569079
2054,0.730306499776607
2056,0.72853756014202
2058,0.427327802315367
2059,0.831865813240251
2060,0.837923285176633
2063,0.824638329840309
2066,0.32246950442677
2067,0.499651075435245
2070,0.966643502294738
2071,0.878702454579674
2072,0.960493560277736
2073,0.911588672536326
2076,0.970291377269938
2078,0.142090926453087
2079,0.950123396565553
2081,0.893031989153021
2083,0.691083671413265
2084,0.942436391324268
2086,0.351441067170836
2089,0.96066717411211
2092,0.50389904850262
2093,0.910894281297132
2098,0.963700861781646
2100,0.95053785175252
2103,0.404490949118592
2105,0.275872969510616
2108,0.570884090486257
2110,0.854403994895388
2111,0.94818070715867
2113,0.952659143775989
2116,0.754133348295693
2118,0.602525870641341
2122,0.941046570727791
2123,0.924609906504369
2126,0.553223950213381
2129,0.921428123223459
2132,0.833833531451667
2133,0.600070403141821
2134,0.904343120980458
2136,0.773132340469223
2137,0.931859760602504
2139,0.824434277900396
2141,0.74127202426909
2147,0.814944920479161
2152,0.82237123562526
2153,0.793275472461976
2155,0.859068519595859
2156,0.939507498190048
2160,0.979925761846842
2161,0.756615354612556
2162,0.909349300920568
2163,0.210713594570998
2166,0.960781937481557
2173,0.940365915538993
2174,0.892520945243306
2175,0.832094751494768
2180,0.428280088730289
2182,0.62063996947754
2185,0.772215498305502
2187,0.841672171188359
2188,0.520782956751166
2190,0.918026539274376
2191,0.598567252787812
2192,0.636602446978575
2194,0.36014869146089
2196,0.872454427971933
2197,0.695420203747448
2203,0.923495675677399
2206,0.944070338986657
2208,0.87164252047648
2213,0.61918923102396
2215,0.898139928169
2218,0.749567587143882
2219,0.874215075223755
2220,0.455068359850353
2221,0.89008507871021
2223,0.848333285308542
2224,0.698151642730983
2225,0.776450927169871
2228,0.88054702929934
2229,0.593280517235833
2234,0.773150191028348
2235,0.603273940195953
2236,0.855646810068475
2237,0.976641017347187
2238,0.471977478968392
2240,0.749010459014879
2242,0.88073702093834
2245,0.881766450217163
2248,0.699533613703784
2250,0.239475923204158
2251,0.727214947960552
2253,0.690401879973278
2257,0.742172729384843
2260,0.450825817282012
2261,0.969776990535003
2262,0.816103041316559
2263,0.778477863131166
2264,0.970573366034209
2266,0.589910797482209
2267,0.885018679600898
2270,0.831863078513476
2272,0.869236245462655
2278,0.926388573830301
2279,0.924897278871339
2280,0.962095594295049
2281,0.748822362681813
2283,0.888272233173065
2284,0.880420317186893
2287,0.180840068509389
2289,0.775598709727184
2290,0.900844932520861
2292,0.703850946776031
2295,0.954476244530435
2297,0.77662567781595
2298,0.604725717870453
2300,0.597389683966785
2301,0.958130549106938
2303,0.845151939868267
2305,0.883736052209167
2307,0.862932048631303
2308,0.118159404536856
2309,0.90652050587497
2311,0.911858373827075
2312,0.942098895084478
2313,0.66876515231602
2320,0.919217437037285
2321,0.497527504966497
2324,0.885051529532945
2326,0.960835098275801
2328,0.279638364283083
2329,0.892227818889813
2332,0.542486604556983
2335,0.822945822416058
2337,0.509561245938064
2340,0.517780094281972
2344,0.853778126151656
2345,0.748713946737642
2347,0.688543546298324
2350,0.915275413281468
2351,0.967322345780567
2352,0.7686337632627
2353,0.583797739048574
2355,0.769753552575454
2356,0.811410052965104
2365,0.470985933602767
2371,0.626446104733023
2372,0.975657827063356
2374,0.839254585054099
2376,0.883886303367199
2383,0.763938547801118
2384,0.959979641581293
2385,0.731320200093247
2386,0.850495582426562
2387,0.637121635511471
2389,0.963205787920239
2390,0.902714091827628
2391,0.346077763210763
2393,0.50018085527152
2395,0.901306608724968
2396,0.976837730580594
2400,0.974897162294217
2402,0.95113758986116
2404,0.619972838383003
2407,0.919164709868963
2409,0.599325241810424
2410,0.893290692999746
2412,0.480659886860934
2413,0.394600785891596
2415,0.705985840788588
2416,0.813619395713027
2417,0.960461244904151
2418,0.826555578161858
2420,0.662496028945943
2422,0.956451048355026
2424,0.755070770365556
2425,0.68323144737356
2427,0.890464504825827
2428,0.799914068371192
2429,0.33070534343102
2433,0.787052773422743
2434,0.227144138047149
2435,0.889356320992367
2437,0.585791755237946
2439,0.200329590319662
2440,0.971834488247091
2441,0.942774112585519
2443,0.967294475787565
2444,0.416479196212807
2446,0.771969100912864
2447,0.978811193748102
2449,0.754216010705011
2452,0.80265141873584
2454,0.736960662414098
2455,0.909716206422186
2456,0.795279100042406
2458,0.848069280999251
2459,0.781270535978639
2466,0.836377367213004
2467,0.670639402674422
2469,0.924404628604635
2471,0.977972963222351
2473,0.821792812940628
2474,0.707806589895077
2476,0.936063579045205
2479,0.897543722482282
2481,0.808766621770943
2485,0.673014834166995
2486,0.832853766332688
2491,0.964050220769961
2492,0.529936412795266
2494,0.870054369252887
2495,0.891677888102243
2496,0.619875960624124
2497,0.684068741753685
2499,0.729262652203916
2501,0.890459975768391
2502,0.85336274377204
2505,0.615140034953091
2515,0.596457898388768
2517,0.924004827567524
2518,0.8263111517446
2520,0.901405528680323
2521,0.847137539815507
2524,0.972343853551242
2525,0.937699983192774
2526,0.8554421068751
2527,0.319803673232292
2528,0.876200597745571
2529,0.781530166904201
2532,0.663839267710686
2535,0.789863233322186
2536,0.97210227549338
2541,0.963645304986423
2542,0.962316546917207
2543,0.463023301051965
2544,0.794215576621861
2545,0.964847183632822
2547,0.652564063423013
2562,0.96324017431536
2563,0.625591382156507
2566,0.683443535433983
2568,0.755203936848891
2571,0.678683376630338
2574,0.879282145908644
2580,0.948890699824326
2581,0.301576173137578
2583,0.482123209271743
2584,0.828960940679554
2585,0.896348320532943
2587,0.840786542549659
2588,0.844131688982775
2589,0.595858629476059
2591,0.777436498429579
2592,0.566959820493677
2596,0.82954081674049
2598,0.604004076397207
2599,0.972965019088981
2600,0.618890854167884
2604,0.901852301491155
2607,0.61083125675755
2610,0.569048084530962
2611,0.920951490982183
2612,0.797539544690036
2614,0.733929173009048
2615,0.768194630946518
2617,0.0502500801020532
2618,0.875076207880649
2619,0.865829290134579
2621,0.716595343073417
2622,0.793246786551263
2623,0.97047975806153
2625,0.598575569142306
2630,0.926814213808966
2633,0.516319048170422
2636,0.640392047664122
2637,0.967535590177876
2639,0.866567384511489
2641,0.727219343023987
2643,0.931267259344404
2644,0.22253479670449
2645,0.881761553010577
2649,0.645812008814398
2652,0.927482006891442
2654,0.294534285887489
2655,0.894283372736346
2656,0.724919903091163
2662,0.609399697951054
2664,0.778259907848178
2666,0.700949036606584
2668,0.892131422593557
2671,0.873648488128666
2673,0.796126234214869
2676,0.719646157602332
2678,0.977005990208485
2679,0.910871713711489
2680,0.974741500232489
2683,0.908781473157513
2684,0.738814749884278
2686,0.851404588639137
2687,0.957784364277376
2690,0.949357827636709
2691,0.568236953189293
2692,0.814592135810026
2694,0.778272323527903
2695,0.612670143882535
2706,0.761904593662238
2707,0.960040377578077
2708,0.223590154598033
2711,0.819798470146722
2712,0.923982787931311
2713,0.878279943889218
